"COUNTRY","Country","ISC11_LEVEL_CAT","Education level and programe orientation","INDICATOR","Indicator","EXPENDITURE_TYPE","Type of expenditure","REF_SECTOR","Source of funds","COUNTERPART_SECTOR","Institution type","YEAR","Year","Value","Flag Codes","Flags"
"BEL","Belgium","L0","Early childhood education  (ISCED2011 level 0)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2015","2015",,"M","Missing value; data cannot exist"
"CHL","Chile","L4","Post-secondary non-tertiary education  (ISCED2011 level 4)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",,"z","Not applicable"
"CHL","Chile","L4","Post-secondary non-tertiary education  (ISCED2011 level 4)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2015","2015",,"z","Not applicable"
"BEL","Belgium","L3","Upper secondary education (ISCED2011 level 3)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",3.401,"w","Includes data from another category"
"BEL","Belgium","L3","Upper secondary education (ISCED2011 level 3)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2015","2015",3.439,"w","Includes data from another category"
"EST","Estonia","L1","Primary education (ISCED2011 level 1)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",3.134,,
"EST","Estonia","L1","Primary education (ISCED2011 level 1)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2015","2015",3.094,,
"DEU","Germany","T","All ISCED levels","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",11.054,,
"DEU","Germany","T","All ISCED levels","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2015","2015",10.975,,
"TUR","Turkey","L6T8","ISCED2011 levels 6 to 8","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",,"x","Data included in another category"
"TUR","Turkey","L6T8","ISCED2011 levels 6 to 8","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2015","2015",,"x","Data included in another category"
"SVN","Slovenia","L5","Short-cycle tertiary education (ISCED2011 level 5)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",0.087,,
"SVN","Slovenia","L5","Short-cycle tertiary education (ISCED2011 level 5)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2015","2015",,"x","Data included in another category"
"FIN","Finland","L3T4","Upper secondary and post-secondary non-tertiary education","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",2.735,,
"FIN","Finland","L3T4","Upper secondary and post-secondary non-tertiary education","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2015","2015",2.675,,
"TUR","Turkey","L2","Lower secondary education (ISCED2011 level 2)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",2.368,,
"TUR","Turkey","L2","Lower secondary education (ISCED2011 level 2)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2015","2015",2.336,,
"AUT","Austria","T","All ISCED levels","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",10.412,,
"AUT","Austria","T","All ISCED levels","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2015","2015",10.696,,
"FIN","Finland","L0","Early childhood education  (ISCED2011 level 0)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",1.909,,
"FIN","Finland","L0","Early childhood education  (ISCED2011 level 0)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2015","2015",1.935,,
"CZE","Czech Republic","L5","Short-cycle tertiary education (ISCED2011 level 5)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",0.011,,
"CZE","Czech Republic","L5","Short-cycle tertiary education (ISCED2011 level 5)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2015","2015",0.012,,
"NLD","Netherlands","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",1.122,,
"NLD","Netherlands","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2015","2015",1.028,,
"ESP","Spain","L2","Lower secondary education (ISCED2011 level 2)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",1.665,,
"ESP","Spain","L2","Lower secondary education (ISCED2011 level 2)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2015","2015",1.712,,
"CHE","Switzerland","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",3.945,,
"CHE","Switzerland","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2015","2015",3.939,,
"BRA","Brazil","L4","Post-secondary non-tertiary education  (ISCED2011 level 4)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",,"x","Data included in another category"
"BRA","Brazil","L4","Post-secondary non-tertiary education  (ISCED2011 level 4)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2015","2015",,"M","Missing value; data cannot exist"
"ESP","Spain","L6T8","ISCED2011 levels 6 to 8","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",1.765,,
"ESP","Spain","L6T8","ISCED2011 levels 6 to 8","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2015","2015",1.798,,
"DNK","Denmark","L3","Upper secondary education (ISCED2011 level 3)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",3.318,,
"DNK","Denmark","L3","Upper secondary education (ISCED2011 level 3)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2015","2015",,"M","Missing value; data cannot exist"
"CHL","Chile","L6T8","ISCED2011 levels 6 to 8","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",4.2,,
"CHL","Chile","L6T8","ISCED2011 levels 6 to 8","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2015","2015",4.44,,
"PRT","Portugal","L3T4","Upper secondary and post-secondary non-tertiary education","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",1.922,,
"PRT","Portugal","L3T4","Upper secondary and post-secondary non-tertiary education","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2015","2015",2.059,,
"DNK","Denmark","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",1.413,,
"DNK","Denmark","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2015","2015",,"M","Missing value; data cannot exist"
"IRL","Ireland","L0","Early childhood education  (ISCED2011 level 0)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",0.264,,
"IRL","Ireland","L0","Early childhood education  (ISCED2011 level 0)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2015","2015",0.258,,
"PRT","Portugal","L0","Early childhood education  (ISCED2011 level 0)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",0.819,,
"PRT","Portugal","L0","Early childhood education  (ISCED2011 level 0)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2015","2015",0.816,,
"ISL","Iceland","L2","Lower secondary education (ISCED2011 level 2)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",2.375,,
"ISL","Iceland","L2","Lower secondary education (ISCED2011 level 2)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2015","2015",2.395,,
"POL","Poland","L2","Lower secondary education (ISCED2011 level 2)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",1.788,,
"POL","Poland","L2","Lower secondary education (ISCED2011 level 2)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2015","2015",1.702,,
"ISL","Iceland","L6T8","ISCED2011 levels 6 to 8","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",3.246,,
"ISL","Iceland","L6T8","ISCED2011 levels 6 to 8","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2015","2015",3.377,,
"SVK","Slovak Republic","L5","Short-cycle tertiary education (ISCED2011 level 5)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",0.029,,
"SVK","Slovak Republic","L5","Short-cycle tertiary education (ISCED2011 level 5)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2015","2015",0.027,,
"BEL","Belgium","L2","Lower secondary education (ISCED2011 level 2)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",1.624,,
"BEL","Belgium","L2","Lower secondary education (ISCED2011 level 2)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2015","2015",1.642,,
"CAN","Canada","L3T4","Upper secondary and post-secondary non-tertiary education","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",3.629,,
"CAN","Canada","L3T4","Upper secondary and post-secondary non-tertiary education","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2015","2015",3.608,,
"NOR","Norway","L5","Short-cycle tertiary education (ISCED2011 level 5)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",0.07,,
"NOR","Norway","L5","Short-cycle tertiary education (ISCED2011 level 5)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2015","2015",0.105,,
"RUS","Russia","L5","Short-cycle tertiary education (ISCED2011 level 5)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",0.398,,
"RUS","Russia","L5","Short-cycle tertiary education (ISCED2011 level 5)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2015","2015",0.35,,
"FRA","France","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",2.185,,
"FRA","France","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2015","2015",2.202,,
"DEU","Germany","L2","Lower secondary education (ISCED2011 level 2)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",2.76,,
"DEU","Germany","L2","Lower secondary education (ISCED2011 level 2)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2015","2015",2.698,,
"LTU","Lithuania","L1","Primary education (ISCED2011 level 1)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",1.966,,
"LTU","Lithuania","L1","Primary education (ISCED2011 level 1)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2015","2015",2.001,,
"MEX","Mexico","L6T8","ISCED2011 levels 6 to 8","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",,"x","Data included in another category"
"MEX","Mexico","L6T8","ISCED2011 levels 6 to 8","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2015","2015",,"x","Data included in another category"
"TUR","Turkey","T","All ISCED levels","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",12.97,,
"TUR","Turkey","T","All ISCED levels","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2015","2015",12.469,,
"USA","United States","L5","Short-cycle tertiary education (ISCED2011 level 5)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",,"x","Data included in another category"
"USA","United States","L5","Short-cycle tertiary education (ISCED2011 level 5)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2015","2015",,"x","Data included in another category"
"JPN","Japan","T","All ISCED levels","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",8.962,,
"JPN","Japan","T","All ISCED levels","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2015","2015",8.803,,
"DEU","Germany","L6T8","ISCED2011 levels 6 to 8","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",2.876,,
"DEU","Germany","L6T8","ISCED2011 levels 6 to 8","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2015","2015",2.848,,
"DNK","Denmark","L2","Lower secondary education (ISCED2011 level 2)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",2.213,,
"DNK","Denmark","L2","Lower secondary education (ISCED2011 level 2)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2015","2015",,"M","Missing value; data cannot exist"
"CHL","Chile","T","All ISCED levels","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",19.891,,
"CHL","Chile","T","All ISCED levels","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2015","2015",19.571,,
"EST","Estonia","L3T4","Upper secondary and post-secondary non-tertiary education","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",2.271,,
"EST","Estonia","L3T4","Upper secondary and post-secondary non-tertiary education","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2015","2015",2.275,,
"EST","Estonia","L0","Early childhood education  (ISCED2011 level 0)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",2.412,,
"EST","Estonia","L0","Early childhood education  (ISCED2011 level 0)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2015","2015",2.537,,
"HUN","Hungary","L5","Short-cycle tertiary education (ISCED2011 level 5)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",0.072,,
"HUN","Hungary","L5","Short-cycle tertiary education (ISCED2011 level 5)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2015","2015",0.025,,
"AUS","Australia","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",3.817,,
"AUS","Australia","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2015","2015",4.205,,
"CHE","Switzerland","L5","Short-cycle tertiary education (ISCED2011 level 5)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",,"x","Data included in another category"
"CHE","Switzerland","L5","Short-cycle tertiary education (ISCED2011 level 5)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2015","2015",,"x","Data included in another category"
"LUX","Luxembourg","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",1.209,,
"LUX","Luxembourg","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2015","2015",1.237,,
"ISL","Iceland","L4","Post-secondary non-tertiary education  (ISCED2011 level 4)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",0.117,,
"ISL","Iceland","L4","Post-secondary non-tertiary education  (ISCED2011 level 4)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2015","2015",0.125,,
"DEU","Germany","L3","Upper secondary education (ISCED2011 level 3)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",1.914,,
"DEU","Germany","L3","Upper secondary education (ISCED2011 level 3)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2015","2015",1.896,,
"LUX","Luxembourg","L3T4","Upper secondary and post-secondary non-tertiary education","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",2.108,,
"LUX","Luxembourg","L3T4","Upper secondary and post-secondary non-tertiary education","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2015","2015",2.022,,
"SWE","Sweden","L1","Primary education (ISCED2011 level 1)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",3.422,,
"SWE","Sweden","L1","Primary education (ISCED2011 level 1)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2015","2015",3.552,,
"GRC","Greece","L0","Early childhood education  (ISCED2011 level 0)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",,"M","Missing value; data cannot exist"
"GRC","Greece","L0","Early childhood education  (ISCED2011 level 0)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2015","2015",,"M","Missing value; data cannot exist"
"LVA","Latvia","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",3.003,,
"LVA","Latvia","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2015","2015",3.178,,
"GRC","Greece","L3T4","Upper secondary and post-secondary non-tertiary education","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",1.5,,
"GRC","Greece","L3T4","Upper secondary and post-secondary non-tertiary education","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2015","2015",1.357,,
"LVA","Latvia","L3T4","Upper secondary and post-secondary non-tertiary education","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",2.58,,
"LVA","Latvia","L3T4","Upper secondary and post-secondary non-tertiary education","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2015","2015",2.672,,
"ESP","Spain","T","All ISCED levels","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",9.543,,
"ESP","Spain","T","All ISCED levels","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2015","2015",9.771,,
"POL","Poland","T","All ISCED levels","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",11.621,,
"POL","Poland","T","All ISCED levels","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2015","2015",11.583,,
"MEX","Mexico","L4","Post-secondary non-tertiary education  (ISCED2011 level 4)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",,"z","Not applicable"
"MEX","Mexico","L4","Post-secondary non-tertiary education  (ISCED2011 level 4)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2015","2015",,"z","Not applicable"
"JPN","Japan","L6T8","ISCED2011 levels 6 to 8","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",1.593,"w","Includes data from another category"
"JPN","Japan","L6T8","ISCED2011 levels 6 to 8","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2015","2015",1.485,"w","Includes data from another category"
"KOR","Korea","L0","Early childhood education  (ISCED2011 level 0)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",,"M","Missing value; data cannot exist"
"KOR","Korea","L0","Early childhood education  (ISCED2011 level 0)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2015","2015",,"M","Missing value; data cannot exist"
"KOR","Korea","L3","Upper secondary education (ISCED2011 level 3)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",3.241,,
"KOR","Korea","L3","Upper secondary education (ISCED2011 level 3)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2015","2015",3.209,,
"LTU","Lithuania","L0","Early childhood education  (ISCED2011 level 0)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",1.804,,
"LTU","Lithuania","L0","Early childhood education  (ISCED2011 level 0)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2015","2015",1.927,,
"ITA","Italy","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",1.568,,
"ITA","Italy","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2015","2015",1.511,,
"LTU","Lithuania","L3T4","Upper secondary and post-secondary non-tertiary education","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",2.089,,
"LTU","Lithuania","L3T4","Upper secondary and post-secondary non-tertiary education","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2015","2015",1.725,,
"DEU","Germany","L4","Post-secondary non-tertiary education  (ISCED2011 level 4)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",0.375,,
"DEU","Germany","L4","Post-secondary non-tertiary education  (ISCED2011 level 4)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2015","2015",0.359,,
"SVN","Slovenia","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",2.11,,
"SVN","Slovenia","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2015","2015",2.044,,
"ISR","Israel","L5","Short-cycle tertiary education (ISCED2011 level 5)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",0.326,,
"ISR","Israel","L5","Short-cycle tertiary education (ISCED2011 level 5)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2015","2015",0.471,,
"AUT","Austria","L4","Post-secondary non-tertiary education  (ISCED2011 level 4)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",0.035,,
"AUT","Austria","L4","Post-secondary non-tertiary education  (ISCED2011 level 4)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2015","2015",0.038,,
"CZE","Czech Republic","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","INST_T","All public and private educational institutions","2014","2014",1.855,,
"CZE","Czech Republic","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","INST_T","All public and private educational institutions","2015","2015",1.813,,
"EST","Estonia","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","INST_T","All public and private educational institutions","2014","2014",3.57,,
"EST","Estonia","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","INST_T","All public and private educational institutions","2015","2015",3.129,,
"SWE","Sweden","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","INST_T","All public and private educational institutions","2014","2014",2.82,,
